,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,ProsperRating (numeric),ProsperScore,ListingCategory (numeric),Occupation,EmploymentStatus,IsBorrowerHomeowner,Duration,months,Rating
87765,522149,2011-08-16 21:38:51.057,,36,Chargedoff,2013-09-30 00:00:00.000,3.0,8.0,1,Nurse's Aide,Employed,True,775.0,26.0,3.0
54535,522179,2011-08-17 05:44:36.183,,36,Chargedoff,2012-12-30 00:00:00.000,3.0,6.0,1,Truck Driver,Employed,False,500.0,17.0,3.0
36662,522215,2011-08-17 08:43:46.497,,36,Chargedoff,2013-12-30 00:00:00.000,2.0,4.0,2,Other,Self-employed,False,865.0,29.0,2.0
11701,522222,2011-08-16 05:26:23.067,,60,Chargedoff,2013-06-30 00:00:00.000,3.0,7.0,1,Administrative Assistant,Employed,True,683.0,23.0,3.0
75855,522253,2011-08-18 04:04:16.903,,36,Chargedoff,2013-09-30 00:00:00.000,2.0,4.0,7,Professional,Employed,False,773.0,26.0,2.0
2076,522288,2011-08-16 10:30:44.627,,36,Chargedoff,2012-03-01 00:00:00.000,2.0,4.0,7,Other,Employed,False,197.0,7.0,2.0
34120,522290,2011-08-17 12:56:43.477,,36,Defaulted,2012-09-18 00:00:00.000,3.0,6.0,3,Clerical,Employed,False,397.0,13.0,3.0
95182,522310,2011-08-18 09:11:12.760,,36,Chargedoff,2012-05-01 00:00:00.000,3.0,6.0,7,Professional,Employed,False,256.0,9.0,3.0
30255,522318,2011-08-16 12:38:46.117,,36,Chargedoff,2012-06-30 00:00:00.000,2.0,4.0,3,Sales - Retail,Employed,True,318.0,11.0,2.0
75411,522340,2011-08-18 11:37:59.457,,36,Defaulted,2012-08-25 00:00:00.000,6.0,8.0,1,Other,Employed,True,372.0,12.0,6.0
92817,522357,2011-08-16 14:54:45.000,,36,Chargedoff,2012-11-30 00:00:00.000,3.0,7.0,7,Other,Not employed,False,471.0,16.0,3.0
89637,522390,2011-08-16 17:39:30.173,,36,Chargedoff,2014-01-26 00:00:00.000,6.0,8.0,1,Professional,Employed,True,893.0,30.0,6.0
111662,522474,2011-08-17 02:47:00.300,,36,Chargedoff,2012-04-26 00:00:00.000,3.0,7.0,7,Computer Programmer,Employed,False,252.0,8.0,3.0
27690,522495,2011-08-17 06:16:23.890,,36,Chargedoff,2013-12-22 00:00:00.000,3.0,6.0,1,Professional,Employed,True,857.0,29.0,3.0
9548,522497,2011-08-18 10:16:12.370,,36,Chargedoff,2013-01-02 00:00:00.000,1.0,3.0,7,Social Worker,Employed,False,502.0,17.0,1.0
56158,522502,2011-08-19 03:39:17.433,,60,Chargedoff,2013-03-02 00:00:00.000,3.0,5.0,3,Attorney,Self-employed,False,560.0,19.0,3.0
27057,522507,2011-08-17 06:51:24.277,,36,Defaulted,2013-01-22 00:00:00.000,1.0,1.0,1,Analyst,Employed,True,523.0,17.0,1.0
40704,522531,2011-08-17 10:21:11.883,,36,Chargedoff,2013-02-21 00:00:00.000,3.0,6.0,1,Sales - Retail,Employed,False,553.0,18.0,3.0
31971,522550,2011-08-19 08:25:15.030,,36,Chargedoff,2012-06-25 00:00:00.000,3.0,6.0,1,Other,Not employed,False,310.0,10.0,3.0
111706,522563,2011-08-18 18:06:28.073,,36,Chargedoff,2012-10-30 00:00:00.000,3.0,7.0,1,Laborer,Employed,False,438.0,15.0,3.0
2604,522588,2011-08-17 14:05:42.833,,36,Chargedoff,2013-01-23 00:00:00.000,1.0,3.0,1,Sales - Retail,Employed,True,524.0,17.0,1.0
92591,522589,2011-08-19 12:18:49.933,,36,Chargedoff,2012-11-22 00:00:00.000,3.0,6.0,3,Sales - Retail,Employed,True,460.0,15.0,3.0
60729,522595,2011-08-19 12:23:33.023,,12,Chargedoff,2012-06-01 00:00:00.000,2.0,4.0,3,Executive,Self-employed,False,286.0,10.0,2.0
66172,522624,2011-08-17 18:26:48.140,,36,Chargedoff,2012-06-24 00:00:00.000,1.0,1.0,1,Professional,Employed,True,311.0,10.0,1.0
32779,522637,2011-08-19 17:15:54.297,,36,Chargedoff,2012-02-05 00:00:00.000,3.0,6.0,1,Teacher,Employed,True,169.0,6.0,3.0
37003,522640,2011-08-19 17:16:54.670,,36,Chargedoff,2013-08-30 00:00:00.000,5.0,8.0,3,Computer Programmer,Employed,True,741.0,25.0,5.0
7960,522653,2011-08-19 09:26:01.850,,36,Chargedoff,2014-01-30 00:00:00.000,3.0,8.0,7,Engineer - Electrical,Employed,False,894.0,30.0,3.0
65402,522669,2011-08-18 00:05:37.773,,60,Defaulted,2014-02-15 00:00:00.000,6.0,9.0,3,Other,Employed,False,911.0,30.0,6.0
40801,522691,2011-08-19 23:15:53.663,,36,Chargedoff,2012-06-30 00:00:00.000,1.0,3.0,7,Scientist,Employed,False,315.0,10.0,1.0
95505,522711,2011-08-18 07:08:24.090,,60,Chargedoff,2012-10-30 00:00:00.000,5.0,8.0,7,Computer Programmer,Employed,False,438.0,15.0,5.0
70854,522735,2011-08-18 08:48:45.053,,36,Chargedoff,2012-03-01 00:00:00.000,2.0,4.0,1,Professional,Employed,True,195.0,6.0,2.0
93525,522738,2011-08-18 09:16:54.667,,36,Chargedoff,2012-06-01 00:00:00.000,3.0,6.0,3,Pharmacist,Employed,True,287.0,10.0,3.0
32665,522803,2011-08-19 23:38:49.293,,36,Chargedoff,2013-11-29 00:00:00.000,3.0,7.0,1,Other,Employed,True,832.0,28.0,3.0
75679,522824,2011-08-20 05:44:11.470,,36,Chargedoff,2012-08-08 00:00:00.000,2.0,4.0,1,Administrative Assistant,Employed,True,353.0,12.0,2.0
30861,522900,2011-08-19 06:35:53.403,,36,Chargedoff,2013-09-22 00:00:00.000,3.0,7.0,6,Laborer,Employed,True,764.0,25.0,3.0
79947,522912,2011-08-19 06:56:15.087,,36,Chargedoff,2012-08-31 00:00:00.000,3.0,7.0,1,Administrative Assistant,Employed,False,377.0,13.0,3.0
89631,522978,2011-08-19 10:26:04.687,,60,Chargedoff,2013-07-02 00:00:00.000,3.0,7.0,7,Social Worker,Employed,True,682.0,23.0,3.0
64041,522989,2011-08-21 15:04:17.333,,36,Chargedoff,2012-12-16 00:00:00.000,2.0,5.0,1,Other,Employed,False,482.0,16.0,2.0
45118,523003,2011-08-22 09:49:59.347,,36,Chargedoff,2012-10-30 00:00:00.000,3.0,6.0,1,Executive,Employed,False,434.0,14.0,3.0
109073,523116,2011-08-20 11:55:51.577,,36,Chargedoff,2013-05-27 00:00:00.000,6.0,8.0,1,Computer Programmer,Employed,True,645.0,22.0,6.0
66245,523131,2011-08-20 12:56:12.917,,12,Defaulted,2012-10-30 00:00:00.000,2.0,4.0,1,Other,Not employed,False,436.0,15.0,2.0
51560,523145,2011-08-22 11:36:26.160,,36,Chargedoff,2012-03-31 00:00:00.000,2.0,4.0,1,Computer Programmer,Employed,False,221.0,7.0,2.0
48956,523176,2011-08-20 18:49:56.953,,60,Chargedoff,2012-09-30 00:00:00.000,4.0,8.0,1,Computer Programmer,Full-time,False,406.0,14.0,4.0
5630,523188,2011-08-20 21:39:23.373,,36,Chargedoff,2013-11-29 00:00:00.000,2.0,5.0,3,Other,Self-employed,False,831.0,28.0,2.0
69202,523200,2011-08-21 08:10:24.823,,36,Chargedoff,2012-02-24 00:00:00.000,1.0,1.0,6,Sales - Commission,Full-time,True,186.0,6.0,1.0
74244,523219,2011-08-23 08:18:47.403,,36,Chargedoff,2012-02-29 00:00:00.000,2.0,4.0,2,Clerical,Employed,False,189.0,6.0,2.0
64535,523223,2011-08-22 17:07:46.660,,60,Chargedoff,2013-12-07 00:00:00.000,3.0,6.0,1,Other,Employed,False,837.0,28.0,3.0
65388,523237,2011-08-23 09:29:58.833,,36,Chargedoff,2013-07-26 00:00:00.000,2.0,4.0,1,Teacher,Employed,False,702.0,23.0,2.0
4772,523248,2011-08-21 14:44:37.623,,36,Chargedoff,2013-06-02 00:00:00.000,3.0,7.0,3,Engineer - Electrical,Employed,False,650.0,22.0,3.0
59180,523277,2011-08-22 20:57:05.840,,36,Chargedoff,2012-10-30 00:00:00.000,3.0,6.0,1,Administrative Assistant,Employed,True,434.0,14.0,3.0
105260,523304,2011-08-23 07:05:47.690,,60,Chargedoff,2013-11-30 00:00:00.000,6.0,9.0,1,Executive,Employed,True,829.0,28.0,6.0
90688,523308,2011-08-21 23:44:59.583,,60,Chargedoff,2013-01-30 00:00:00.000,3.0,2.0,3,Executive,Self-employed,False,527.0,18.0,3.0
89126,523315,2011-08-23 16:38:10.387,,36,Chargedoff,2013-11-30 00:00:00.000,1.0,2.0,3,Retail Management,Self-employed,False,829.0,28.0,1.0
59764,523330,2011-08-23 18:25:20.367,,36,Chargedoff,2012-03-31 00:00:00.000,2.0,5.0,2,Teacher,Employed,True,220.0,7.0,2.0
26836,523332,2011-08-22 05:46:20.627,,36,Chargedoff,2013-06-03 00:00:00.000,2.0,5.0,1,Other,Employed,False,650.0,22.0,2.0
23564,523377,2011-08-22 09:57:17.530,,36,Chargedoff,2013-11-24 00:00:00.000,6.0,10.0,1,Professional,Full-time,False,824.0,27.0,6.0
90008,523386,2011-08-22 10:25:24.600,,36,Defaulted,2013-04-30 00:00:00.000,3.0,6.0,1,Executive,Employed,True,616.0,21.0,3.0
48115,523399,2011-08-24 08:40:51.153,,36,Chargedoff,2012-10-29 00:00:00.000,3.0,2.0,1,Other,Employed,True,431.0,14.0,3.0
111510,523493,2011-08-24 07:25:38.600,,36,Chargedoff,2012-11-30 00:00:00.000,2.0,4.0,1,Other,Employed,False,463.0,15.0,2.0
24521,523509,2011-08-22 17:46:58.550,,36,Chargedoff,2012-05-30 00:00:00.000,3.0,7.0,2,Other,Employed,True,281.0,9.0,3.0
39918,523510,2011-08-24 17:16:05.183,,36,Chargedoff,2012-12-31 00:00:00.000,2.0,5.0,7,Other,Employed,True,494.0,16.0,2.0
30132,523556,2011-08-24 11:33:38.617,,36,Chargedoff,2013-03-15 00:00:00.000,1.0,2.0,7,Other,Self-employed,False,568.0,19.0,1.0
83863,523581,2011-08-23 08:07:05.413,,36,Chargedoff,2012-04-09 00:00:00.000,3.0,6.0,1,Police Officer/Correction Officer,Employed,False,229.0,8.0,3.0
17447,523589,2011-08-24 13:23:49.607,,36,Defaulted,2012-03-01 00:00:00.000,3.0,5.0,7,Other,Employed,False,189.0,6.0,3.0
6332,523595,2011-08-24 13:32:44.600,,36,Chargedoff,2012-01-30 00:00:00.000,2.0,2.0,3,Laborer,Employed,True,158.0,5.0,2.0
89249,523618,2011-08-25 11:53:42.407,,36,Chargedoff,2013-12-31 00:00:00.000,1.0,1.0,1,Nurse (RN),Employed,False,858.0,29.0,1.0
24112,523649,2011-08-24 18:05:10.447,,36,Chargedoff,2012-06-01 00:00:00.000,3.0,6.0,7,Other,Other,True,281.0,9.0,3.0
62385,523664,2011-08-24 18:53:43.503,,36,Chargedoff,2012-03-31 00:00:00.000,1.0,2.0,7,Other,Other,True,219.0,7.0,1.0
12213,523666,2011-08-25 14:10:22.577,,60,Chargedoff,2014-01-30 00:00:00.000,4.0,5.0,2,Teacher,Full-time,True,888.0,30.0,4.0
8681,523683,2011-08-23 16:00:19.597,,36,Chargedoff,2012-12-30 00:00:00.000,3.0,5.0,1,Other,Employed,True,494.0,16.0,3.0
68654,523710,2011-08-23 17:15:26.590,,60,Defaulted,2012-07-15 00:00:00.000,3.0,6.0,2,Truck Driver,Employed,True,326.0,11.0,3.0
52442,523712,2011-08-25 08:42:52.050,,36,Chargedoff,2012-05-01 00:00:00.000,3.0,4.0,1,Administrative Assistant,Employed,True,249.0,8.0,3.0
80474,523796,2011-08-25 14:45:29.593,,36,Chargedoff,2013-09-30 00:00:00.000,2.0,4.0,7,Other,Employed,True,766.0,26.0,2.0
42448,523812,2011-08-24 05:30:01.413,,36,Chargedoff,2012-01-30 00:00:00.000,1.0,3.0,1,Other,Self-employed,False,158.0,5.0,1.0
7034,523820,2011-08-25 20:21:42.960,,36,Chargedoff,2012-04-02 00:00:00.000,3.0,6.0,1,Teacher,Employed,True,220.0,7.0,3.0
64020,523834,2011-08-26 14:03:08.063,,36,Chargedoff,2013-04-03 00:00:00.000,2.0,5.0,1,Retail Management,Full-time,False,585.0,20.0,2.0
3733,523889,2011-08-26 09:54:00.743,,36,Defaulted,2012-08-14 00:00:00.000,3.0,6.0,7,Police Officer/Correction Officer,Employed,True,353.0,12.0,3.0
16515,523951,2011-08-27 07:00:24.277,,36,Chargedoff,2012-06-21 00:00:00.000,2.0,4.0,1,Administrative Assistant,Employed,True,298.0,10.0,2.0
49522,524003,2011-08-26 22:18:46.937,,36,Defaulted,2013-01-09 00:00:00.000,5.0,8.0,7,Administrative Assistant,Employed,False,501.0,17.0,5.0
33914,524030,2011-08-27 06:05:47.150,,36,Chargedoff,2012-03-31 00:00:00.000,2.0,5.0,2,Professional,Employed,False,216.0,7.0,2.0
80914,524036,2011-08-27 08:02:16.430,,36,Chargedoff,2012-09-30 00:00:00.000,2.0,4.0,7,Other,Full-time,True,399.0,13.0,2.0
17145,524125,2011-08-28 12:37:42.750,,36,Chargedoff,2013-10-30 00:00:00.000,3.0,6.0,1,Other,Other,True,793.0,26.0,3.0
59610,524129,2011-08-27 21:44:36.480,,12,Chargedoff,2012-02-14 00:00:00.000,2.0,5.0,3,Executive,Self-employed,False,170.0,6.0,2.0
94239,524170,2011-08-28 18:08:04.757,,36,Defaulted,2012-08-30 00:00:00.000,3.0,6.0,1,Professional,Employed,True,367.0,12.0,3.0
98308,524188,2011-08-28 20:37:49.483,,36,Defaulted,2013-01-30 00:00:00.000,2.0,6.0,3,Other,Full-time,False,520.0,17.0,2.0
78098,524205,2011-08-26 10:22:31.933,,36,Chargedoff,2012-05-01 00:00:00.000,3.0,6.0,1,Civil Service,Employed,False,248.0,8.0,3.0
49095,524218,2011-08-29 05:56:29.933,,36,Defaulted,2013-04-03 00:00:00.000,2.0,4.0,1,Teacher,Employed,True,582.0,19.0,2.0
55676,524229,2011-08-26 13:27:02.880,,36,Chargedoff,2013-07-05 00:00:00.000,2.0,5.0,3,Other,Employed,True,678.0,23.0,2.0
9812,524236,2011-08-29 08:29:29.177,,36,Chargedoff,2012-07-31 00:00:00.000,1.0,2.0,2,Police Officer/Correction Officer,Full-time,False,336.0,11.0,1.0
89371,524259,2011-08-26 16:59:58.663,,36,Defaulted,2012-10-16 00:00:00.000,3.0,6.0,3,Professional,Employed,True,416.0,14.0,3.0
57827,524263,2011-08-29 10:31:28.327,,36,Chargedoff,2012-12-14 00:00:00.000,6.0,9.0,3,Other,Employed,False,472.0,16.0,6.0
11642,524289,2011-08-26 21:00:26.027,,36,Chargedoff,2012-11-30 00:00:00.000,2.0,4.0,1,Other,Employed,True,461.0,15.0,2.0
16300,524358,2011-08-27 12:28:20.600,,36,Chargedoff,2013-03-15 00:00:00.000,5.0,8.0,1,Skilled Labor,Employed,False,565.0,19.0,5.0
62208,524377,2011-08-29 18:55:13.877,,36,Chargedoff,2013-06-11 00:00:00.000,1.0,1.0,1,Professional,Full-time,True,651.0,22.0,1.0
29593,524415,2011-08-27 18:03:17.527,,36,Chargedoff,2012-07-31 00:00:00.000,3.0,5.0,2,Other,Self-employed,True,338.0,11.0,3.0
68265,524458,2011-08-30 08:41:59.857,,36,Chargedoff,2013-10-23 00:00:00.000,3.0,7.0,3,Other,Employed,False,784.0,26.0,3.0
104518,524459,2011-08-29 21:30:32.010,,36,Chargedoff,2012-06-22 00:00:00.000,1.0,1.0,7,Other,Employed,False,297.0,10.0,1.0
67172,524501,2011-08-30 07:39:01.613,,36,Chargedoff,2012-12-19 00:00:00.000,3.0,7.0,3,Other,Not employed,False,476.0,16.0,3.0
112087,524532,2011-08-28 16:21:43.057,,36,Chargedoff,2012-03-31 00:00:00.000,2.0,4.0,1,Nurse (RN),Employed,False,215.0,7.0,2.0
12793,524565,2011-08-29 05:22:24.880,,60,Chargedoff,2012-06-01 00:00:00.000,3.0,5.0,2,Waiter/Waitress,Employed,True,276.0,9.0,3.0
110550,524577,2011-08-29 06:46:08.467,,60,Chargedoff,2014-01-13 00:00:00.000,3.0,6.0,1,Clergy,Employed,True,867.0,29.0,3.0
90331,524604,2011-08-29 09:14:25.587,,36,Chargedoff,2012-08-02 00:00:00.000,2.0,4.0,7,Laborer,Employed,False,338.0,11.0,2.0
94113,524610,2011-08-29 09:17:32.423,,36,Chargedoff,2013-12-31 00:00:00.000,3.0,3.0,1,Accountant/CPA,Full-time,True,854.0,28.0,3.0
36039,524619,2011-08-29 10:08:12.097,,36,Chargedoff,2014-02-07 00:00:00.000,2.0,5.0,1,Other,Employed,True,892.0,30.0,2.0
9216,524636,2011-08-30 17:16:43.633,,36,Chargedoff,2012-07-13 00:00:00.000,3.0,6.0,1,Professional,Employed,True,317.0,11.0,3.0
26743,524663,2011-08-30 17:58:59.743,,36,Chargedoff,2013-11-21 00:00:00.000,3.0,7.0,2,Professional,Employed,True,813.0,27.0,3.0
103381,524673,2011-08-29 14:17:29.277,,36,Defaulted,2012-11-07 00:00:00.000,2.0,6.0,1,Skilled Labor,Employed,False,435.0,14.0,2.0
20924,524687,2011-08-30 19:27:13.580,,36,Chargedoff,2013-01-12 00:00:00.000,4.0,6.0,2,Other,Employed,True,500.0,17.0,4.0
109508,524705,2011-08-30 22:40:15.843,,60,Defaulted,2012-04-29 00:00:00.000,3.0,7.0,3,Other,Employed,True,242.0,8.0,3.0
100334,524724,2011-08-29 17:47:24.367,,36,Chargedoff,2013-01-07 00:00:00.000,5.0,9.0,7,Executive,Employed,True,496.0,17.0,5.0
50770,524752,2011-08-31 11:39:43.600,,60,Chargedoff,2012-03-24 00:00:00.000,6.0,8.0,2,Postal Service,Employed,True,205.0,7.0,6.0
54641,524786,2011-08-31 10:04:41.817,,36,Defaulted,2012-09-12 00:00:00.000,2.0,5.0,2,Clerical,Self-employed,False,377.0,13.0,2.0
71627,524847,2011-08-30 12:08:54.580,,36,Chargedoff,2012-02-12 00:00:00.000,5.0,8.0,7,Other,Employed,True,165.0,6.0,5.0
77808,524878,2011-09-01 02:41:03.840,,36,Chargedoff,2013-06-15 00:00:00.000,3.0,5.0,7,Administrative Assistant,Employed,False,652.0,22.0,3.0
70580,524902,2011-09-01 08:43:36.437,,36,Chargedoff,2012-04-03 00:00:00.000,6.0,9.0,2,Accountant/CPA,Employed,True,214.0,7.0,6.0
96604,524939,2011-09-01 02:53:23.630,,36,Defaulted,2012-10-13 00:00:00.000,2.0,4.0,1,Food Service,Employed,True,407.0,14.0,2.0
108245,524973,2011-08-30 23:07:57.807,,36,Chargedoff,2013-09-21 00:00:00.000,1.0,1.0,1,Other,Retired,False,752.0,25.0,1.0
37211,524990,2011-09-01 10:45:20.843,,36,Chargedoff,2012-04-12 00:00:00.000,3.0,7.0,7,Police Officer/Correction Officer,Employed,False,223.0,7.0,3.0
47917,525012,2011-08-31 07:19:17.870,,36,Chargedoff,2013-08-06 00:00:00.000,6.0,8.0,7,Other,Employed,True,705.0,24.0,6.0
77168,525022,2011-09-01 23:10:54.867,,60,Chargedoff,2013-01-13 00:00:00.000,4.0,6.0,1,Food Service Management,Employed,False,499.0,17.0,4.0
54271,525036,2011-08-31 07:54:55.883,,12,Chargedoff,2012-04-09 00:00:00.000,3.0,5.0,3,Other,Not employed,False,221.0,7.0,3.0
100873,525066,2011-08-31 10:19:57.023,,36,Chargedoff,2012-10-08 00:00:00.000,2.0,4.0,1,Other,Employed,True,403.0,13.0,2.0
53963,525073,2011-09-02 11:12:31.333,,36,Chargedoff,2012-05-17 00:00:00.000,2.0,4.0,2,Administrative Assistant,Employed,True,257.0,9.0,2.0
42191,525074,2011-09-01 16:47:05.420,,60,Defaulted,2013-11-28 00:00:00.000,6.0,8.0,7,Other,Not employed,False,818.0,27.0,6.0
10449,525105,2011-08-31 11:40:06.680,,36,Chargedoff,2013-05-09 00:00:00.000,3.0,7.0,6,Other,Employed,False,616.0,21.0,3.0
5889,525136,2011-09-03 09:13:02.473,,36,Chargedoff,2013-06-15 00:00:00.000,4.0,6.0,1,Tradesman - Mechanic,Employed,True,650.0,22.0,4.0
45915,525178,2011-09-03 14:30:03.927,,36,Chargedoff,2013-10-22 00:00:00.000,5.0,9.0,7,Professional,Employed,False,779.0,26.0,5.0
88082,525222,2011-09-01 06:52:54.577,,36,Chargedoff,2012-12-15 00:00:00.000,1.0,3.0,3,Other,Self-employed,False,470.0,16.0,1.0
30736,525248,2011-09-02 17:10:51.870,,36,Chargedoff,2012-11-18 00:00:00.000,5.0,8.0,3,Other,Employed,False,442.0,15.0,5.0
2718,525266,2011-09-02 19:39:51.447,,36,Defaulted,2013-06-22 00:00:00.000,3.0,6.0,1,Other,Employed,False,658.0,22.0,3.0
87130,525272,2011-09-02 23:18:53.753,,36,Chargedoff,2012-09-03 00:00:00.000,5.0,6.0,1,Retail Management,Employed,False,366.0,12.0,5.0
6277,525322,2011-09-05 06:59:12.060,,36,Chargedoff,2013-12-27 00:00:00.000,3.0,7.0,1,Professor,Employed,True,843.0,28.0,3.0
46056,525364,2011-09-05 13:44:34.800,,36,Chargedoff,2013-03-31 00:00:00.000,2.0,5.0,3,Teacher,Employed,False,572.0,19.0,2.0
84470,525389,2011-09-04 08:55:43.780,,36,Chargedoff,2013-08-19 00:00:00.000,2.0,5.0,7,Other,Other,False,714.0,24.0,2.0
89340,525408,2011-09-02 04:19:21.563,,36,Chargedoff,2013-04-08 00:00:00.000,4.0,8.0,1,Other,Full-time,True,583.0,19.0,4.0
29525,525424,2011-09-05 20:15:22.740,,36,Chargedoff,2013-01-23 00:00:00.000,2.0,5.0,1,Retail Management,Employed,False,505.0,17.0,2.0
92667,525425,2011-09-04 20:03:39.113,,36,Defaulted,2012-06-08 00:00:00.000,3.0,5.0,1,Computer Programmer,Employed,True,277.0,9.0,3.0
99746,525453,2011-09-02 11:41:03.947,,36,Chargedoff,2013-06-15 00:00:00.000,2.0,4.0,7,Sales - Retail,Employed,False,651.0,22.0,2.0
79002,525463,2011-09-06 06:53:07.750,,36,Chargedoff,2013-02-26 00:00:00.000,2.0,5.0,7,Other,Employed,False,538.0,18.0,2.0
67689,525503,2011-09-05 13:25:25.473,,36,Chargedoff,2013-08-07 00:00:00.000,2.0,5.0,2,Clerical,Full-time,False,701.0,23.0,2.0
32368,525509,2011-09-05 13:51:25.297,,36,Chargedoff,2013-09-15 00:00:00.000,2.0,6.0,1,Nurse (RN),Employed,True,740.0,25.0,2.0
66012,525523,2011-09-06 11:28:20.493,,36,Chargedoff,2013-09-14 00:00:00.000,3.0,7.0,3,Other,Full-time,False,738.0,25.0,3.0
23070,525624,2011-09-04 06:53:04.597,,60,Chargedoff,2012-05-28 00:00:00.000,3.0,7.0,1,Postal Service,Employed,False,266.0,9.0,3.0
25248,525663,2011-09-04 13:04:51.663,,36,Chargedoff,2012-07-20 00:00:00.000,2.0,4.0,3,Other,Self-employed,False,319.0,11.0,2.0
101181,525697,2011-09-07 09:09:01.170,,36,Chargedoff,2012-08-13 00:00:00.000,3.0,5.0,1,Other,Employed,False,340.0,11.0,3.0
78913,525705,2011-09-05 03:19:41.607,,60,Chargedoff,2012-10-30 00:00:00.000,5.0,8.0,1,Food Service Management,Employed,True,420.0,14.0,5.0
74098,525709,2011-09-07 09:55:58.360,,36,Chargedoff,2013-05-11 00:00:00.000,2.0,4.0,7,Other,Employed,True,611.0,20.0,2.0
95748,525712,2011-09-07 10:00:37.223,,36,Chargedoff,2013-08-22 00:00:00.000,5.0,8.0,1,Professional,Employed,False,714.0,24.0,5.0
71910,525724,2011-09-07 10:29:56.783,,36,Chargedoff,2012-12-16 00:00:00.000,1.0,1.0,2,Investor,Self-employed,True,465.0,16.0,1.0
57300,525759,2011-09-05 09:47:03.210,,36,Chargedoff,2012-05-14 00:00:00.000,3.0,5.0,1,Other,Not employed,True,251.0,8.0,3.0
79487,525796,2011-09-07 14:27:49.560,,36,Chargedoff,2012-09-28 00:00:00.000,2.0,5.0,7,Landscaping,Employed,False,386.0,13.0,2.0
73840,525798,2011-09-05 18:54:18.053,,36,Chargedoff,2013-04-16 00:00:00.000,2.0,4.0,6,Clerical,Employed,False,588.0,20.0,2.0
110361,525846,2011-09-06 07:42:00.653,,36,Chargedoff,2012-05-15 00:00:00.000,3.0,7.0,1,Medical Technician,Employed,True,251.0,8.0,3.0
76038,525858,2011-09-06 08:27:37.543,,36,Chargedoff,2012-09-12 00:00:00.000,1.0,1.0,7,Other,Other,True,371.0,12.0,1.0
59205,525878,2011-09-07 17:54:01.113,,36,Chargedoff,2013-08-21 00:00:00.000,2.0,4.0,1,Retail Management,Employed,False,713.0,24.0,2.0
19791,525896,2011-09-07 19:18:07.467,,36,Chargedoff,2013-12-23 00:00:00.000,3.0,5.0,1,Sales - Retail,Employed,False,837.0,28.0,3.0
106058,525900,2011-09-06 11:14:06.603,,36,Chargedoff,2013-11-20 00:00:00.000,3.0,7.0,1,Other,Employed,False,805.0,27.0,3.0
22766,525966,2011-09-06 16:58:49.830,,60,Defaulted,2012-07-19 00:00:00.000,3.0,6.0,1,Teacher,Employed,False,316.0,11.0,3.0
104793,526076,2011-09-08 16:39:05.420,,60,Chargedoff,2013-02-26 00:00:00.000,5.0,8.0,3,Military Officer,Employed,True,536.0,18.0,5.0
3631,526106,2011-09-08 19:16:24.067,,36,Defaulted,2012-10-13 00:00:00.000,3.0,6.0,7,Other,Employed,False,400.0,13.0,3.0
78619,526127,2011-09-09 04:45:25.420,,36,Chargedoff,2013-12-15 00:00:00.000,3.0,4.0,2,Computer Programmer,Employed,True,827.0,28.0,3.0
33658,526131,2011-09-07 15:01:42.537,,36,Defaulted,2012-10-17 00:00:00.000,1.0,3.0,7,Other,Not employed,False,405.0,14.0,1.0
40111,526135,2011-09-09 08:07:31.523,,36,Defaulted,2013-11-19 00:00:00.000,2.0,4.0,1,Sales - Retail,Employed,True,801.0,27.0,2.0
110145,526136,2011-09-09 06:51:44.160,,36,Chargedoff,2012-08-22 00:00:00.000,2.0,4.0,7,Sales - Commission,Employed,True,347.0,12.0,2.0
90280,526187,2011-09-09 10:07:36.070,,36,Chargedoff,2013-09-14 00:00:00.000,2.0,4.0,1,Teacher,Part-time,False,735.0,24.0,2.0
51221,526198,2011-09-09 14:11:53.427,,36,Chargedoff,2012-04-23 00:00:00.000,3.0,5.0,3,Religious,Employed,False,226.0,8.0,3.0
18561,526223,2011-09-09 12:26:56.547,,36,Chargedoff,2013-04-20 00:00:00.000,3.0,7.0,7,Other,Employed,True,588.0,20.0,3.0
93384,526239,2011-09-08 06:47:18.047,,36,Chargedoff,2012-12-21 00:00:00.000,2.0,4.0,7,Other,Employed,False,469.0,16.0,2.0
39007,526248,2011-09-08 08:05:36.573,,36,Chargedoff,2013-04-20 00:00:00.000,3.0,6.0,2,Fireman,Employed,True,589.0,20.0,3.0
104810,526296,2011-09-08 11:21:13.760,,36,Chargedoff,2012-05-17 00:00:00.000,2.0,4.0,7,Professional,Employed,False,251.0,8.0,2.0
6307,526338,2011-09-08 14:12:22.757,,36,Chargedoff,2012-11-13 00:00:00.000,3.0,5.0,1,Accountant/CPA,Employed,True,431.0,14.0,3.0
77792,526369,2011-09-11 01:41:08.167,,36,Chargedoff,2013-04-28 00:00:00.000,5.0,9.0,3,Clerical,Employed,False,594.0,20.0,5.0
2613,526405,2011-09-11 10:43:44.610,,36,Chargedoff,2013-04-03 00:00:00.000,6.0,8.0,2,Engineer - Mechanical,Employed,False,569.0,19.0,6.0
23998,526422,2011-09-09 06:55:10.513,,36,Defaulted,2012-07-30 00:00:00.000,2.0,5.0,7,Other,Other,True,324.0,11.0,2.0
